record_id,database,interface,query_key,query_label,search_date,retrieved_at_utc,pmid,pmcid,doi,title,abstract,journal,publication_date,year,authors,author_count,first_author,affiliations,contact_author_country_guess,language,publication_types,keywords,mesh_terms,publication_status_flag,pubmed_url
pubmed_27474093,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27474093,,10.1007/s11916-016-0581-9,Opioid Treatment of Migraine: Risk Factors and Behavioral Issues.,"Migraine can impact every aspect of a person's functioning. Psychological comorbidities, cognitive constructs, and behavioral responses to pain greatly impact the perception of migraine pain, treatment efficacy and outcome, and overall quality of life and functioning. Current considerations for migraine treatment emphasize the utility of the biopsychosocial model in understanding and treating migraine, noting both the importance of addressing psychological factors such as cognitive beliefs as well as psychiatric comorbidities. The guidelines for migraine treatment implicate opioid therapy as a second or third tier treatment. Guidelines and recommendations for the safe use of opioid medications among patients with chronic pain emphasize the importance of screening prior to prescribing opioid medications. Chronic opioid therapy has been shown to further levels of disability, decrease quality of life, and correlate to psychiatric comorbidities, concerns that are already present in migraine patients. While opioid treatment provides an alternative for persons with contraindications for alternative migraine treatments, it is critical that opioids be used sparingly and exclusively in conjunction with comprehensive assessment and integration of psychological treatment.",Current pain and headache reports,2016-Sep,2016,Melissa T Stone | Valerie Weed | Ronald J Kulich,3,Melissa T Stone,"Integrated Behavioral Associates, 169 Libbey Parkway, Weymouth, MA, 02189, USA. mstone@cfpsych.org. | South Shore Medical Center, 143 Longwater Drive, Norwell, MA, 02061, USA. mstone@cfpsych.org. | Boston PainCare Center, Waltham, MA, USA. | Tufts School of Medicine, Waltham, MA, USA. | Shriners Hospital for Children-Boston, 85 First Avenue, Waltham, MA, 021451, USA. | Dept. of Diagnostic Sciences, Craniofacial Pain, and Headache Center, Tufts University School of Dental Medicine, Boston, MA, USA. | Lecturer in Anesthesia, Critical Care and Pain Medicine/Department of Psychiatry, Massachusetts General Hospital/Harvard Medical School, 1 Kneeland Street, Boston, MA, 02111, USA.",,eng,Journal Article | Review,Addiction | Headache | Migraine | Opioids | Risk | Screening,"Analgesics, Opioid | Chronic Pain | Humans | Migraine Disorders | Practice Guidelines as Topic | Risk Factors",none_detected,https://pubmed.ncbi.nlm.nih.gov/27474093/
pubmed_27738299,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27738299,,10.12809/hkmj164920,Opioid therapy for chronic non-cancer pain: guidelines for Hong Kong.,"Opioids are increasingly used to control chronic non-cancer pain globally. International opioid guidelines have been issued in many different countries but a similar document is not generally available in Hong Kong. Chronic opioid therapy has a role in multidisciplinary management of chronic non-cancer pain despite insufficient evidence for its effectiveness and safety for long-term use. This document reviews the current literature to inform Hong Kong practitioners about the rational use of chronic opioid therapy in chronic non-cancer pain. It also aims to provide useful recommendations for the appropriate, effective, and safe use of such therapy in the management of chronic non-cancer pain in adults. Physicians should conduct a comprehensive biopsychosocial evaluation of patients prior to the commencement of opioid therapy. When opioid use is deemed appropriate, the patient should provide informed consent within an agreement that specifies treatment goals and expectations. A trial of opioid can be commenced and, provided there is progress towards treatment goals, then chronic therapy can be considered at a dose that minimises harm. Monitoring of effectiveness, safety, and drug misuse should be continued. Treatment should be stopped when opioids become ineffective, intolerable, or misused. The driving principles for opioid prescription in chronic pain management should be: start with a low dose, titrate slowly, and maintain within the shortest possible time.",Hong Kong medical journal = Xianggang yi xue za zhi,2016-Oct,2016,C W Cheung | T Cw Chan | P P Chen | M C Chu | W Cm Chui | P T Ho | F Lam | S W Law | J Ly Lee | S Hs Wong | V Kc Wong,11,C W Cheung,"Laboratory and Clinical Research Institute for Pain, Department of Anaesthesiology, The University of Hong Kong, Pokfulam, Hong Kong. | Department of Anaesthesiology, Queen Mary Hospital, Pokfulam, Hong Kong. | Department of Anaesthesiology and Operating Services, Alice Ho Miu Ling Nethersole Hospital, Tai Po, Hong Kong. | Department of Anaesthesia, Pamela Youde Nethersole Eastern Hospital, Chai Wan, Hong Kong. | Department of Pharmacy, Queen Mary Hospital, Pokfulam, Hong Kong. | Consultation and Liaison Psychiatry Team, Kwai Chung Hospital, Kwai Chung, Hong Kong. | Department of Anaesthesiology and Operating Theatre Services, Queen Elizabeth Hospital, Jordan, Hong Kong. | Department of Orthopaedics and Traumatology, Prince of Wales Hospital, Shatin, Hong Kong. | Occupational Therapy Department, Prince of Wales Hospital, Shatin, Hong Kong.",Hong Kong,eng,Journal Article | Review,"Analgesics, opioid/therapeutic use | Chronic pain/drug therapy | Practice guidelines as topic/standards","Adult | Analgesics, Opioid | Chronic Pain | Dose-Response Relationship, Drug | Hong Kong | Humans | Informed Consent | Opioid-Related Disorders | Practice Guidelines as Topic",none_detected,https://pubmed.ncbi.nlm.nih.gov/27738299/
pubmed_27262224,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27262224,,10.1016/j.chest.2016.05.022,Opioids and Sleep-Disordered Breathing.,"Opioid use for chronic pain analgesia, particularly chronic noncancer pain, has increased greatly since the late 1990s, resulting in an increase in opioid-associated morbidity and mortality. A clear link between opioid use and sleep-disordered breathing (SDB) has been established, with the majority of chronic opioid users being affected by the condition, and dose-dependent severity apparent for some opioids. More evidence is currently needed on how to effectively manage opioid-induced SDB. This review summarizes the current state of knowledge relating to management of patients undergoing chronic opioid therapy who have SDB. Initial management of these patients requires a thorough biopsychosocial assessment of their need for opioid therapy, consideration of reduction or cessation of the opioid if possible, and analysis of alternative therapies for treatment of their pain. If opioid therapy must be continued, then management of the associated SDB may be important. Several small- to medium-scale studies have examined the efficacy of noninvasive ventilation, particularly adaptive servo-ventilation (ASV) for the treatment of opioid-associated SDB. This research is particularly important because opioids predispose predominantly to central sleep apnea and also, to a lesser extent, OSA. Generally, these studies have found positive results in treating opioid-associated SDB with ASV in terms of improving outcome measures such as central apnea index and the apnea-hypopnea index. Larger studies that measure longer term health outcomes, patient sleepiness, and compliance are needed, however. Registries of health outcomes of ASV-treated patients may assist with future treatment planning.",Chest,2016-Oct,2016,Emer Van Ryswyk | Nick A Antic,2,Emer Van Ryswyk,"Adelaide Institute for Sleep Health, A Flinders Centre of Research Excellence, Faculty of Medicine, Nursing and Health Sciences, The Flinders University of South Australia, Adelaide, Australia. | Adelaide Institute for Sleep Health, A Flinders Centre of Research Excellence, Faculty of Medicine, Nursing and Health Sciences, The Flinders University of South Australia, Adelaide, Australia. Electronic address: nick.antic@sa.gov.au.",Australia,eng,Journal Article | Review,central sleep apnea | opioids | sleep-disordered breathing,"Analgesics, Opioid | Automobile Driving | Chronic Pain | Continuous Positive Airway Pressure | Deprescriptions | Dose-Response Relationship, Drug | Humans | Noninvasive Ventilation | Positive-Pressure Respiration | Sleep Apnea Syndromes | Sleep Apnea, Central",none_detected,https://pubmed.ncbi.nlm.nih.gov/27262224/
pubmed_27586833,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27586833,PMC6193199,10.1016/j.jpain.2016.06.002,Overlapping Chronic Pain Conditions: Implications for Diagnosis and Classification.,"UNLABELLED: There is increasing recognition that many if not most common chronic pain conditions are heterogeneous with a high degree of overlap or coprevalence of other common pain conditions along with influences from biopsychosocial factors. At present, very little attention is given to the high degree of overlap of many common pain conditions when recruiting for clinical trials. As such, many if not most patients enrolled into clinical studies are not representative of most chronic pain patients. The failure to account for the heterogeneous and overlapping nature of most common pain conditions may result in treatment responses of small effect size when these treatments are administered to patients with chronic overlapping pain conditions (COPCs) represented in the general population. In this brief review we describe the concept of COPCs and the putative mechanisms underlying COPCs. Finally, we present a series of recommendations that will advance our understanding of COPCs.
PERSPECTIVE: This brief review describes the concept of COPCs. A mechanism-based heuristic model is presented and current knowledge and evidence for COPCs are presented. Finally, a set of recommendations is provided to advance our understanding of COPCs.",The journal of pain,2016-Sep,2016,William Maixner | Roger B Fillingim | David A Williams | Shad B Smith | Gary D Slade,5,William Maixner,"Center for Pain Research and Innovation, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina; Center for Translational Pain Medicine, Department of Anesthesiology, Duke University, Durham, North Carolina. Electronic address: william.maixner@duke.edu. | Pain Research and Intervention Center of Excellence, University of Florida, Gainesville, Florida. | Chronic Pain and Fatigue Research Center, Department of Anesthesiology, University of Michigan, Ann Arbor, Michigan. | Center for Pain Research and Innovation, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina; Center for Translational Pain Medicine, Department of Anesthesiology, Duke University, Durham, North Carolina. | Center for Pain Research and Innovation, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina; Department of Dental Ecology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina; Department of Epidemiology, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina.",,eng,"Journal Article | Review | Research Support, Non-U.S. Gov't | Research Support, N.I.H., Extramural | Research Support, U.S. Gov't, P.H.S.",Overlapping conditions | classification | diagnosis | genetic factors | pain sensitivity | psychological factors,Chronic Disease | Chronic Pain | Evidence-Based Medicine | Humans | Pain Management | Pain Measurement,none_detected,https://pubmed.ncbi.nlm.nih.gov/27586833/
pubmed_28009822,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,28009822,PMC5184818,10.3390/children3040043,Pain Neuroscience Education: State of the Art and Application in Pediatrics.,"Chronic pain is a widespread problem in the field of pediatrics. Many interventions to ameliorate pain-related dysfunction have a biobehavioral focus. As treatments for chronic pain (e.g., increased movement) often stand in stark contrast to treatments for an acute injury (e.g., rest), providing a solid rationale for treatment is necessary to gain patient and parent buy-in. Most pain treatment interventions incorporate psychoeducation, or pain neuroscience education (PNE), as an essential component, and in some cases, as a stand-alone approach. The current topical review focuses on the state of pain neuroscience education and its application to pediatric chronic pain. As very little research has examined pain neuroscience education in pediatrics, we aim to describe this emerging area and catalyze further work on this important topic. As the present literature has generally focused on adults with chronic pain, pain neuroscience education merits further attention in the realm of pediatric pain in order to be tailored and implemented in this population.","Children (Basel, Switzerland)",2016-Dec-21,2016,Hannah Robins | Victoria Perron | Lauren C Heathcote | Laura E Simons,4,Hannah Robins,"Division of Pain Medicine, Department of Anesthesiology, Perioperative and Pain Medicine, Boston Children's Hospital, MA 02115, USA. hrobins4@binghamton.edu. | Division of Pain Medicine, Department of Anesthesiology, Perioperative and Pain Medicine, Boston Children's Hospital, MA 02115, USA. perronv@bc.edu. | Department of Anesthesiology, Perioperative and Pain Medicine, Stanford University School of Medicine, 1070 Arastradero Road, Palo Alto, CA 94304, USA. lcheath@stanford.edu. | Department of Anesthesiology, Perioperative and Pain Medicine, Stanford University School of Medicine, 1070 Arastradero Road, Palo Alto, CA 94304, USA. lesimons@stanford.edu.",,eng,Review | Journal Article,biopsychosocial model | cognitive intervention | pain neuroscience education | pediatric chronic pain | psychoeducation,,none_detected,https://pubmed.ncbi.nlm.nih.gov/28009822/
pubmed_27940762,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27940762,,10.1542/peds.2016-0331,Pediatric Chronic Pain: Biopsychosocial Assessment and Formulation.,"Chronic pain in children is an increasingly recognized clinical problem with alarmingly high prevalence rates found in some populations. Although it is not understood why some children experience high levels of pain, the subjective experience of chronic pain (including its site, intensity, quality, unpleasantness, and associated suffering) has long been believed to result from interactions between multiple contributors, including nociceptive, affective, sociocultural, behavioral, and cognitive. Regardless of whether the antecedent of chronic pain is known or unknown, similar patterns of symptoms, behaviors, and disability are often seen. Historically, however, there has been an unhelpful tendency to dichotomize chronic pain as either physical or functional in origin. However, recent studies strongly support a biopsychosocial basis to all pain, revealing its sensory emotional nature by showing that large distributed neural networks are accessed during nociceptive processing. The development and maintenance of chronic pain involve long-term changes in multiple integrated peripheral, spinal, and brain regions interacting in a complex way to shape the individual's experience. Hence, chronic pain from any cause cannot be viewed as a purely physical or psychological phenomenon, nor should it be expected that a unimodal approach to treatment will succeed. It follows that when assessing children and young people with chronic pain, information on a wide range of developmentally relevant dimensions, conveniently classified as biological, psychological, and sociocultural, should be gathered to formulate the potential causes, contributors, and effects of pain to devise an appropriate multimodal management plan.",Pediatrics,2016-Nov,2016,Christina Liossi | Richard F Howard,2,Christina Liossi,"Department of Psychology, University of Southampton, Southampton, United Kingdom; and cliossi@soton.ac.uk. | Department of Anaesthesia and Pain Medicine, Great Ormond Street Hospital for Children NHS Foundation Trust, London, United Kingdom.",United Kingdom,eng,Journal Article | Review,,"Adaptation, Psychological | Anxiety | Brain | Catastrophization | Child | Chronic Pain | Depression | Humans | Mood Disorders | Nociception | Pain Measurement | Parents",none_detected,https://pubmed.ncbi.nlm.nih.gov/27940762/
pubmed_27989328,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27989328,,10.1016/j.spen.2016.10.004,Pharmacologic Treatment of Pain.,"Adolescents and children are frequently affected by chronic pain conditions that can lead to disability and distress. The best approach to evaluation and treatment of these conditions involves use of the biopsychosocial model, which includes use of medication management. Chronic pain conditions are treated pharmacologically with a number of different medication classes via several routes of administration as drug delivery systems have progressed. These include anti-inflammatory drugs, muscle relaxants, antiepileptic medicines, antidepressants, opioids, and local anesthetics. Most are prescribed without regulatory body approval to treat specific pain syndromes as data to support their use are sparse. Medical decision making is guided by experience, empiric evidence, extrapolation from adult studies, and matching medication classes with the theorized mechanism of the pain condition. It is not recommended that nonpain practitioners prescribe opioid medications for treatment of chronic pain conditions, and pain management practitioners should seek to minimize their use. The appropriate and commonly used medications for pain conditions are presented in this narrative review.",Seminars in pediatric neurology,2016-Aug,2016,Eapen Mathew | Eugene Kim | William Zempsky,3,Eapen Mathew,"Department of Anesthesiology, Frank Netter School of Medicine, Quinnipiac University, North Haven, CT; Department of Anesthesiology, Connecticut Children's Medical Center, Hartford, CT; Department of Anesthesiology, University of Connecticut School of Medicine, Farmington, CT; Division of Pain and Palliative Medicine, Connecticut Children's Medical Center, Hartford, CT; Department of Pediatrics, University of Connecticut School of Medicine, Farmington, CT. Electronic address: Emathew@connecticutchildrens.org. | Department of Anesthesiology, Keck School of Medicine of the University of Southern California, Los Angeles, CA; Department of Anesthesiology, Children's Hospital of Los Angeles, Los Angeles, CA. | Division of Pain and Palliative Medicine, Connecticut Children's Medical Center, Hartford, CT; Department of Pediatrics, University of Connecticut School of Medicine, Farmington, CT.",,eng,Journal Article | Review,,Adolescent | Analgesics | Child | Humans | Pain,none_detected,https://pubmed.ncbi.nlm.nih.gov/27989328/
pubmed_27246519,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27246519,,10.1016/j.neubiorev.2016.05.033,Reward deficiency and anti-reward in pain chronification.,"Converging lines of evidence suggest that the pathophysiology of pain is mediated to a substantial degree via allostatic neuroadaptations in reward- and stress-related brain circuits. Thus, reward deficiency (RD) represents a within-system neuroadaptation to pain-induced protracted activation of the reward circuits that leads to depletion-like hypodopaminergia, clinically manifested anhedonia, and diminished motivation for natural reinforcers. Anti-reward (AR) conversely pertains to a between-systems neuroadaptation involving over-recruitment of key limbic structures (e.g., the central and basolateral amygdala nuclei, the bed nucleus of the stria terminalis, the lateral tegmental noradrenergic nuclei of the brain stem, the hippocampus and the habenula) responsible for massive outpouring of stressogenic neurochemicals (e.g., norepinephrine, corticotropin releasing factor, vasopressin, hypocretin, and substance P) giving rise to such negative affective states as anxiety, fear and depression. We propose here the Combined Reward deficiency and Anti-reward Model (CReAM), in which biopsychosocial variables modulating brain reward, motivation and stress functions can interact in a 'downward spiral' fashion to exacerbate the intensity, chronicity and comorbidities of chronic pain syndromes (i.e., pain chronification).",Neuroscience and biobehavioral reviews,2016-Sep,2016,D Borsook | C Linnman | V Faria | A M Strassman | L Becerra | I Elman,6,D Borsook,"Center for Pain and the Brain, Boston Children's Hospital and Massachusetts General Hospitals, USA; Department of Anesthesia, Critical Care and Pain Medicine, Boston Children's Hospital, USA; Department of Psychiatry, Mclean and Massachusetts General Hospital, USA; Harvard Medical School, Boston MA, USA. Electronic address: david.borsook@childrens.harvard.edu. | Center for Pain and the Brain, Boston Children's Hospital and Massachusetts General Hospitals, USA; Department of Anesthesia, Critical Care and Pain Medicine, Boston Children's Hospital, USA; Harvard Medical School, Boston MA, USA. | Center for Pain and the Brain, Boston Children's Hospital and Massachusetts General Hospitals, USA; Department of Anesthesia, Critical Care and Pain Medicine, Boston Children's Hospital, USA; Department of Psychology, Uppsala University, Uppsala, Sweden; Harvard Medical School, Boston MA, USA. | Department of Anesthesia, Critical Care and Pain Medicine, Beth Israel Deaconess Hospital, USA; Harvard Medical School, Boston MA, USA. | Center for Pain and the Brain, Boston Children's Hospital and Massachusetts General Hospitals, USA; Department of Anesthesia, Critical Care and Pain Medicine, Boston Children's Hospital, USA; Department of Psychiatry, Mclean and Massachusetts General Hospital, USA; Harvard Medical School, Boston MA, USA. | Department of Psychiatry, Boonshoft School of Medicine, Wright State University and Dayton VA Medical Center, Dayton, OH, USA.",,eng,Journal Article | Review,Addiction | Amygdala | Analgesia | Aversion | Dopamine | Habenula | Motivation | Nucleus accumbens | Pain | Reward | Stress,Amygdala | Brain | Corticotropin-Releasing Hormone | Motivation | Pain | Reward,none_detected,https://pubmed.ncbi.nlm.nih.gov/27246519/
pubmed_27038968,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27038968,,10.1007/s11916-016-0562-z,Role of Alternative Therapies for Chronic Pain Syndromes.,"There is increasing interest in the use of complimentary and alternative medicine (CAM) for the treatment of chronic pain. This review examines alternative and complimentary therapies, which can be incorporated as part of a biopsychosocial approach in the treatment of chronic pain syndromes. In the present investigation, literature from articles indexed on PubMed was evaluated including topics of alternative therapies, complimentary therapies, pain psychology, biofeedback therapy, physical exercise therapies, acupuncture, natural and herbal supplements, whole-body cryotherapy, and smartphone technologies in the treatment of chronic pain syndromes. This review highlights the key role of psychology in the treatment of chronic pain. Cognitive behavior therapy appears to be the most impactful while biofeedback therapy has also been shown to be effective for chronic pain. Exercise therapy has been shown to be effective in short-, intermediate-, and long-term pain states. When compared to that in sham controls, acupuncture has shown some benefit for neck pain immediately after the procedure and in the short term and improvement has also been demonstrated in the treatment of headaches. The role of smartphones and whole-body cryotherapy are new modalities and further studies are needed. Recent literature suggests that several alternate therapies could play a role in the treatment of chronic pain, supporting the biopsychosocial model in the treatment of pain states.",Current pain and headache reports,2016-May,2016,Donna-Ann Thomas | Benjamin Maslin | Aron Legler | Erin Springer | Abbas Asgerally | Nalini Vadivelu,6,Donna-Ann Thomas,"Department of Anesthesiology, Yale University School of Medicine, TMP 3, 333 Cedar Street, New Haven, CT, 06520, USA. | Department of Anesthesiology, Yale University School of Medicine, TMP 3, 333 Cedar Street, New Haven, CT, 06520, USA. Nalini.vadivelu@yale.edu.",,eng,Journal Article | Review,Alternative medicine | Biofeedback | Chronic pain | Complimentary and alternative medicine | Cryotherapy,"Acupuncture Therapy | Biofeedback, Psychology | Chronic Pain | Complementary Therapies | Humans | Neck Pain | Pain Management",none_detected,https://pubmed.ncbi.nlm.nih.gov/27038968/
pubmed_26678858,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,26678858,PMC4976863,10.2217/pmt.15.59,State of the art in biobehavioral approaches to the management of chronic pain in childhood.,"Chronic pain in childhood is prevalent, persistent and significantly impactful on most domains of life. The chronic pain experience occurs within a complex biopsychosocial framework, with particular emphasis on the social context. Currently, psychological treatments involve a cognitive-behavioral therapy treatment plan, providing some combination of psychoeducation, self-regulation training, maladaptive cognition identification, behavioral exposure and parent involvement. New treatment areas are emerging, such as group- and internet-based cognitive-behavioral therapy, motivational interviewing, comorbid obesity intervention and intensive multidisciplinary rehabilitation. Preliminary studies of emerging treatments demonstrate encouraging results; however, treatment effectiveness hinges on accurate matching of patient to treatment modality. Overall, the current direction of the field promises many innovative breakthroughs to ameliorate suffering in youth with chronic pain.",Pain management,2016,2016,Laura E Simons | Molly C Basch,2,Laura E Simons,"Department of Anesthesiology, Division of Pain Medicine, Perioperative & Pain Medicine, Boston Children's Hospital,  Boston, MA, USA. | Department of Psychiatry, Harvard Medical School, Boston, MA, USA. | P.A.I.N. Group, Boston Children's Hospital, Center for Pain & the Brain, Harvard Medical School, USA.",,eng,"Journal Article | Research Support, N.I.H., Extramural | Research Support, Non-U.S. Gov't | Review",CBT | biopsychosocial | distress | emerging treatments | evidence-based | exposure | multidisciplinary | parents | tailored | youth,"Adolescent | Behavior Therapy | Child | Child, Preschool | Chronic Pain | Cognitive Behavioral Therapy | Female | Humans | Male | Treatment Outcome",none_detected,https://pubmed.ncbi.nlm.nih.gov/26678858/
pubmed_27586832,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27586832,PMC5012303,10.1016/j.jpain.2016.01.001,The Role of Psychosocial Processes in the Development and Maintenance of Chronic Pain.,"UNLABELLED: The recently proposed Analgesic, Anesthetic, and Addiction Clinical Trial Translations, Innovations, Opportunities, and Networks (ACTTION)-American Pain Society (APS) Pain Taxonomy (AAPT) provides an evidence-based, multidimensional, chronic pain classification system. Psychosocial factors play a crucial role within several dimensions of the taxonomy. In this article, we discuss the evaluation of psychosocial factors that influence the diagnosis and trajectory of chronic pain disorders. We review studies in individuals with a variety of persistent pain conditions, and describe evidence that psychosocial variables play key roles in conferring risk for the development of pain, in shaping long-term pain-related adjustment, and in modulating pain treatment outcomes. We consider ""general"" psychosocial variables such as negative affect, childhood trauma, and social support, as well as ""pain-specific"" psychosocial variables that include pain-related catastrophizing, self-efficacy for managing pain, and pain-related coping. Collectively, the complexity and profound variability in chronic pain highlights the need to better understand the multidimensional array of interacting forces that determine the trajectory of chronic pain conditions.
PERSPECTIVE: The AAPT is an evidence-based chronic pain classification system in which psychosocial concepts and processes are essential in understanding the development of chronic pain and its effects. In this article we review psychosocial processes that influence the onset, exacerbation, and maintenance of chronic pain disorders.",The journal of pain,2016-Sep,2016,Robert R Edwards | Robert H Dworkin | Mark D Sullivan | Dennis C Turk | Ajay D Wasan,5,Robert R Edwards,"Department of Anesthesiology, Brigham & Women's Hospital and Harvard University, Boston, Massachusetts. Electronic address: RREdwards@partners.org. | Departments of Anesthesiology and Neurology, University of Rochester School of Medicine and Dentistry, Rochester, New York. | Department of Psychiatry and Behavioral Sciences, University of Washington, Seattle, Washington. | Department of Anesthesiology & Pain Medicine, University of Washington, Seattle, Washington. | Department of Anesthesiology, University of Pittsburgh, Pittsburgh, Pennsylvania.",,eng,"Journal Article | Review | Research Support, Non-U.S. Gov't | Research Support, U.S. Gov't, P.H.S.",Biopsychosocial | affect | chronic pain | fear-avoidance | phenotype,"Adaptation, Psychological | Avoidance Learning | Chronic Pain | Fear | Humans | Pain Measurement | Risk Factors | Self Efficacy",none_detected,https://pubmed.ncbi.nlm.nih.gov/27586832/
pubmed_26614717,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,26614717,,10.1016/j.mcna.2015.08.004,What Do We Know About the Pathophysiology of Chronic Pain? Implications for Treatment Considerations.,"We discuss the complex features of the pathophysiology of chronic pain and the implications for treatment and provide an overview of nociceptive processes, neuropathic pain, cold hyperalgesia, peripheral nerve injury, wind-up pain, central sensitization, and common clinical presentation and diagnostic criteria. Advanced medicine has proven that chronic pain need not involve any structural pathology as pain is a complex biopsychosocial experience. Treatment of the specific mechanisms responsible for pain should be aimed at preventing and or reducing dysfunctional neuro-plasticity resulting from poorly controlled chronic pain. Further study is needed to reduce the probability and of persistent changes that cause chronic pain.",The Medical clinics of North America,2016-Jan,2016,Gerald M Aronoff,1,Gerald M Aronoff,"Carolina Pain Associates, PA, 1900 Randolph Road, Suite 1016, Charlotte, NC 28207, USA. Electronic address: painexpert@painexpert.com.",,eng,Journal Article | Review,Central sensitization | Cold hyperalgesia | Neuropathic pain | Nociceptive processes | Pain pathophysiology | Peripheral nerve injury | Wind-up pain,Analgesia | Analgesics | Chronic Pain | Humans | Neuralgia | Pain Management | Pain Threshold | Peripheral Nervous System Diseases,none_detected,https://pubmed.ncbi.nlm.nih.gov/26614717/
pubmed_27417617,PubMed,MEDLINE via PubMed,pubmed_operational_primary,Operational PubMed query,2026-04-07,2026-04-07T15:42:50+00:00,27417617,PMC4934582,10.3390/healthcare4020029,Who Benefits from Chronic Opioid Therapy? Rethinking the Question of Opioid Misuse Risk.,"Beginning in the late 1990s, a movement began within the pain management field focused upon the underutilization of opioids, thought to be a potentially safe and effective class of pain medication. Concern for addiction and misuse were present at the start of this shift within pain medicine, and an emphasis was placed on developing reliable and valid methods and measures of identifying those at risk for opioid misuse. Since that time, the evidence for the safety and effectiveness of chronic opioid therapy (COT) has not been established. Rather, the harmful, dose-dependent deleterious effects have become clearer, including addiction, increased risk of injuries, respiratory depression, opioid induced hyperalgesia, and death. Still, many individuals on low doses of opioids for long periods of time appear to have good pain control and retain social and occupational functioning. Therefore, we propose that the question, ""Who is at risk of opioid misuse?"" should evolve to, ""Who may benefit from COT?"" in light of the current evidence.","Healthcare (Basel, Switzerland)",2016-May-25,2016,Elizabeth Huber | Richard C Robinson | Carl E Noe | Olivia Van Ness,4,Elizabeth Huber,"The University of Texas Southwestern Medical Center at Dallas, 5323 Harry Hines Blvd., Dallas, TX 75390, USA. elizabeth.huber@utsouthwestern.edu. | The University of Texas Southwestern Medical Center at Dallas, 5323 Harry Hines Blvd., Dallas, TX 75390, USA. richard.robinson@utsouthwestern.edu. | The University of Texas Southwestern Medical Center at Dallas, 5323 Harry Hines Blvd., Dallas, TX 75390, USA. carl.noe@utsouthwestern.edu. | The University of Texas Southwestern Medical Center at Dallas, 5323 Harry Hines Blvd., Dallas, TX 75390, USA. Olivia.vanness@utsouthwestern.edu.",,eng,Journal Article | Review,biopsychosocial approach | chronic low back pain | chronic opioid therapy | chronic pain | opioids,,none_detected,https://pubmed.ncbi.nlm.nih.gov/27417617/
